GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAuthorNameElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAlphabeticalIndexMarkStartElement,224,0,16,0,71,0,26,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIllustrationIndexSourceElement,199,0,12,0,65,0,22,0,16,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNoteContinuationNoticeBackwardElement,40,0,6,0,14,0,8,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNoteBodyElement,590,0,2,0,181,0,40,0,39,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextChangeElement,54,0,4,0,19,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextChangedRegionElement,121,0,6,0,39,0,14,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSequenceRefElement,96,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextMetaFieldElement,2033,0,10,0,626,0,142,0,137,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSequenceElement,181,0,16,0,57,0,23,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableOfContentElement,225,0,14,0,72,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextLineBreakElement,28,0,2,0,12,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNoteRefElement,124,0,12,0,40,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPrintTimeElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTrackedChangesElement,72,0,4,0,25,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextCreationTimeElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBookmarkEndElement,54,0,4,0,19,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderCityElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPageVariableGetElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTextInputElement,68,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDdeConnectionDeclsElement,51,0,2,0,19,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableOfContentSourceElement,250,0,14,0,80,0,26,0,19,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextReferenceMarkElement,54,0,4,0,19,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSheetNameElement,40,0,6,0,14,0,8,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextRubyBaseElement,1977,0,6,0,609,0,136,0,133,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAlphabeticalIndexSourceElement,525,0,34,0,164,0,55,0,38,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBookmarkRefElement,96,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPrintDateElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPageSequenceElement,42,0,2,0,16,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextCreationDateElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextReferenceMarkEndElement,54,0,4,0,19,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBibliographySourceElement,58,0,2,0,21,0,7,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserFieldDeclElement,280,0,20,0,91,0,32,0,22,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextReferenceRefElement,96,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBibliographyEntryTemplateElement,131,0,6,0,44,0,14,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntrySpanElement,72,0,8,0,24,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIllustrationIndexElement,225,0,14,0,72,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBibliographyElement,225,0,14,0,72,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextHiddenTextElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListLevelStyleImageElement,164,0,10,0,55,0,19,0,14,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextScriptElement,124,0,12,0,40,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTimeElement,153,0,14,0,49,0,20,0,13,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexSourceStylesElement,71,0,4,0,25,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBibliographyConfigurationElement,298,0,20,0,96,0,33,0,23,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextObjectIndexEntryTemplateElement,126,0,4,0,42,0,13,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNoteContinuationNoticeForwardElement,40,0,6,0,14,0,8,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextWordCountElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableFormulaElement,124,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSequenceDeclsElement,46,0,2,0,17,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSpanElement,2037,0,10,0,627,0,142,0,137,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntryTabStopElement,142,0,10,0,48,0,17,0,12,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDatabaseDisplayElement,196,0,16,0,64,0,24,0,16,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSectionElement,854,0,18,0,262,0,66,0,57,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDateElement,153,0,14,0,49,0,20,0,13,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableOfContentEntryTemplateElement,181,0,6,0,59,0,18,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPageVariableSetElement,98,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextHElement,2114,0,14,0,650,0,150,0,143,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAlphabeticalIndexMarkElement,224,0,16,0,72,0,26,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextCreatorElement,69,0,8,0,22,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderPositionElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderTitleElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPageCountElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntryChapterElement,115,0,8,0,39,0,14,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListHeaderElement,123,0,4,0,38,0,13,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserIndexElement,228,0,14,0,73,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextVariableDeclsElement,45,0,2,0,17,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPageContinuationElement,96,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListStyleElement,169,0,8,0,55,0,17,0,13,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTabElement,57,0,4,0,20,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDatabaseNameElement,140,0,12,0,46,0,18,0,12,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserFieldDeclsElement,49,0,2,0,18,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextModificationTimeElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAlphabeticalIndexEntryTemplateElement,155,0,6,0,51,0,16,0,13,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderPostalCodeElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserIndexSourceElement,372,0,22,0,116,0,38,0,27,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBookmarkElement,82,0,6,0,26,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListLevelStyleNumberElement,256,0,16,0,83,0,28,0,20,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntryLinkStartElement,58,0,4,0,21,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDeletionElement,603,0,2,0,184,0,41,0,40,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextBookmarkStartElement,231,0,14,0,73,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListItemElement,180,0,8,0,56,0,19,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntryTextElement,58,0,4,0,21,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderStateOrProvinceElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextKeywordsElement,69,0,8,0,22,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntryBibliographyElement,86,0,6,0,30,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNotesConfigurationElement,391,0,26,0,127,0,43,0,30,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextChangeStartElement,54,0,4,0,20,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextLinenumberingSeparatorElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTemplateNameElement,68,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextRubyTextElement,72,0,8,0,24,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextRubyElement,84,0,4,0,28,0,10,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextObjectIndexSourceElement,263,0,16,0,83,0,28,0,20,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAlphabeticalIndexElement,225,0,14,0,72,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNoteCitationElement,70,0,8,0,24,0,12,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextVariableInputElement,180,0,16,0,58,0,23,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableIndexElement,225,0,14,0,72,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderEmailElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPageNumberElement,183,0,16,0,59,0,23,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableCountElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTitleElement,69,0,8,0,22,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListElement,165,0,10,0,53,0,19,0,14,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextEditingDurationElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextVariableDeclElement,82,0,6,0,28,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextOutlineStyleElement,74,0,4,0,26,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListLevelStyleElementBase,47,0,2,0,15,0,5,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTableIndexEntryTemplateElement,126,0,4,0,42,0,13,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSElement,143,0,16,0,43,0,17,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextOutlineLevelStyleElement,285,0,18,0,92,0,31,0,22,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderLastnameElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserDefinedElement,267,0,22,0,85,0,32,0,21,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderInitialsElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPlaceholderElement,96,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDatabaseNextElement,154,0,10,0,52,0,18,0,13,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextChapterElement,97,0,10,0,31,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexEntryPageNumberElement,58,0,4,0,21,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAlphabeticalIndexAutoMarkFileElement,82,0,6,0,29,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextChangeEndElement,54,0,4,0,20,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextEditingCyclesElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDdeConnectionElement,68,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDdeConnectionDeclElement,168,0,12,0,56,0,20,0,14,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSortKeyElement,84,0,6,0,27,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserIndexEntryTemplateElement,155,0,6,0,51,0,16,0,13,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextListLevelStyleBulletElement,182,0,12,0,61,0,21,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextParagraphCountElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextInsertionElement,39,0,2,0,15,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextVariableSetElement,350,0,28,0,112,0,41,0,27,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextVariableGetElement,124,0,12,0,40,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexTitleTemplateElement,72,0,8,0,24,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNumberElement,26,0,2,0,10,0,5,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserIndexMarkElement,111,0,8,0,38,0,14,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDatabaseRowNumberElement,226,0,18,0,73,0,27,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPElement,1981,0,6,0,609,0,136,0,133,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextObjectCountElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTocMarkStartElement,83,0,6,0,28,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexBodyElement,606,0,2,0,186,0,41,0,40,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextExpressionElement,322,0,26,0,104,0,38,0,25,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextObjectIndexElement,225,0,14,0,72,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextPrintedByElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderFirstnameElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextModificationDateElement,125,0,12,0,41,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderFaxElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextMeasureElement,68,0,8,0,21,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserFieldGetElement,124,0,12,0,40,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextTocMarkEndElement,54,0,4,0,19,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextImageCountElement,97,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIndexTitleElement,779,0,14,0,239,0,59,0,52,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextUserFieldInputElement,124,0,12,0,40,0,17,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextInitialCreatorElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextNoteElement,108,0,6,0,35,0,13,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextIllustrationIndexEntryTemplateElement,126,0,4,0,42,0,13,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSenderPhoneWorkElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextSectionSourceElement,166,0,12,0,56,0,20,0,14,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextDescriptionElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextAuthorInitialsElement,69,0,8,0,23,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.text,TextMetaElement,2164,0,16,0,665,0,154,0,146,0
ODFDOM,org.odftoolkit.odfdom.dom.element.xforms,XformsModelElement,26,0,2,0,10,0,5,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontStretchAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgSlopeAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgRAttribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgVAlphabeticAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFillRuleAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFyAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgSpreadMethodAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgMathematicalAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgOffsetAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgWidthAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgXAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgUnderlinePositionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrikethroughPositionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgAlphabeticAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgUnderlineThicknessAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgOverlineThicknessAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgUnitsPerEmAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgVHangingAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgBboxAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgCapHeightAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStemhAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgHangingAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgCyAttribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgDAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStopOpacityAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStringAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrokeLinecapAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgUnicodeRangeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontVariantAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgRyAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgYAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontWeightAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgAscentAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgOriginAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontStretchAttribute.Value,139,0,4,0,18,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgGradientUnitsAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFxAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgAccentHeightAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgVIdeographicAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStemvAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgVMathematicalAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrokeLinecapAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgViewBoxAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgGradientUnitsAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrokeWidthAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgCxAttribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgX2Attribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgTypeAttribute,30,0,0,0,11,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrokeOpacityAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgXHeightAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgSpreadMethodAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrikethroughThicknessAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgY1Attribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgOverlinePositionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontStyleAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgIdeographicAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgTypeAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgWidthsAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgRxAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontVariantAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontFamilyAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgPanose1Attribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgStrokeColorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgDescentAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgGradientTransformAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgHeightAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontSizeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgX1Attribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontWeightAttribute.Value,161,0,4,0,20,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.svg,SvgFontStyleAttribute.Value,73,0,4,0,12,0,6,0,4,0
