GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartLabelCellAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartGroupBarsPerAxisAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartOriginAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartMaximumAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartAutomaticContentAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartThreeDimensionalAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartRightAngledAxesAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartRepeatedAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartSymbolNameAttribute.Value,205,0,4,0,24,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartVerticalAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartDataLabelNumberAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartReverseDirectionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartNameAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartVisibleAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartAttachedAxisAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartDisplayEquationAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartConnectBarsAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartRegressionTypeAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartSplineResolutionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartInterpolationAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartSymbolHeightAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartAngleOffsetAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartLinesAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartSymbolNameAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartLabelArrangementAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartSortByXValuesAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartTickMarkPositionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartAxisLabelPositionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartClassAttribute,35,10,4,0,12,3,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartStackedAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartHoleSizeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartErrorLowerIndicatorAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartAxisPositionAttribute,44,0,0,0,18,0,11,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartIntervalMinorDivisorAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartErrorLowerRangeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartJapaneseCandleStickAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartTickMarksMinorOuterAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartIntervalMajorAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartTextOverlapAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartSeriesSourceAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartTickMarksMajorOuterAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartLabelArrangementAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartPercentageAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartErrorUpperIndicatorAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.chart,ChartDataLabelSymbolAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormFormattedTextElement,714,0,48,0,223,0,76,0,52,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormRadioElement,596,0,40,0,186,0,64,0,44,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormPropertyElement,240,12,18,0,78,4,26,3,17,3
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormGridElement,353,0,22,0,109,0,38,0,27,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormListboxElement,656,10,44,0,204,3,69,2,47,2
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormTextElement,541,0,36,0,168,0,58,0,40,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormValueRangeElement,596,0,40,0,187,0,64,0,44,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormComboboxElement,726,0,48,0,225,0,77,0,53,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormFormElement,1056,26,48,0,333,8,95,4,71,4
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormImageFrameElement,366,0,24,0,115,0,40,0,28,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormNumberElement,684,0,46,0,213,0,73,0,50,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormColumnElement,285,0,10,0,91,0,26,0,21,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormConnectionResourceElement,49,5,4,0,18,2,7,1,5,1
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormListPropertyElement,112,0,6,0,38,0,12,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormGenericControlElement,192,0,12,0,61,0,22,0,16,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormPasswordElement,483,0,32,0,150,0,52,0,36,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormItemElement,68,0,8,0,22,0,11,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormTextareaElement,554,0,36,0,171,0,59,0,41,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormFrameElement,336,0,22,0,104,0,37,0,26,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormListValueElement,196,0,14,0,65,0,23,0,16,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormFixedTextElement,366,0,24,0,114,0,40,0,28,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormOptionElement,146,10,14,0,46,3,18,2,11,2
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormPropertiesElement,56,12,2,0,19,5,4,3,3,3
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormHiddenElement,220,0,14,0,69,0,25,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormTimeElement,684,0,46,0,213,0,73,0,50,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormImageElement,480,0,32,0,150,0,52,0,36,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormDateElement,684,0,46,0,213,0,73,0,50,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormCheckboxElement,612,10,42,0,192,3,65,2,44,2
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormFileElement,483,0,32,0,150,0,52,0,36,0
ODFDOM,org.odftoolkit.odfdom.dom.element.form,FormButtonElement,738,0,50,0,231,0,79,0,54,0
ODFDOM,org.odftoolkit.odfdom,JarManifest,96,77,6,0,28,26,4,8,1,8
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawControlElement,319,10,20,0,100,3,33,2,23,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawObjectOleElement,207,0,14,0,68,0,24,0,17,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawMeasureElement,340,0,18,0,104,0,35,0,26,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawEllipseElement,526,10,32,0,160,3,54,2,38,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawStrokeDashElement,242,10,18,0,78,4,27,2,18,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawAppletElement,293,0,20,0,93,0,33,0,23,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawGradientElement,312,22,23,1,100,6,35,3,23,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawPluginElement,207,0,14,0,67,0,24,0,17,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawLayerElement,128,10,8,0,40,3,14,2,10,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawCaptionElement,419,5,24,0,131,1,43,1,31,1
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawPathElement,387,10,22,0,119,3,39,2,28,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawCustomShapeElement,386,23,21,1,117,10,38,4,27,4
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawConnectorElement,555,12,34,0,170,5,56,3,39,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawShapeElementBase,365,147,34,2,115,43,43,12,26,11
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawPolygonElement,392,5,22,0,122,1,40,1,29,1
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawOpacityElement,278,0,20,0,87,0,32,0,22,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawAElement,561,0,20,0,175,0,49,0,39,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawContourPathElement,168,0,12,0,54,0,20,0,14,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawRectElement,414,10,24,0,127,3,42,2,30,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawFillImageElement,228,22,17,1,74,7,26,3,17,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawAreaCircleElement,317,0,20,0,100,0,35,0,25,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawGElement,422,24,6,0,129,7,30,3,27,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawEquationElement,59,23,5,1,18,9,7,4,4,4
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawCircleElement,503,5,30,0,154,1,52,1,37,1
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawHandleElement,317,23,23,1,100,9,34,4,22,4
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawParamElement,82,0,6,0,27,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawImageMapElement,105,0,2,0,36,0,8,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawMarkerElement,117,22,9,1,38,6,14,3,9,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawAreaPolygonElement,402,0,26,0,127,0,44,0,31,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawFloatingFrameElement,194,0,14,0,64,0,23,0,16,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawPageElement,666,189,15,7,200,60,53,17,44,15
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawPolylineElement,385,12,22,0,119,4,38,3,27,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawContourPolygonElement,158,10,12,0,51,4,18,2,12,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawObjectElement,135,91,12,2,44,29,16,9,9,9
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawAreaRectangleElement,345,0,22,0,109,0,38,0,27,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawGluePointElement,166,0,12,0,53,0,20,0,14,0
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawFrameElement,477,184,26,4,150,56,46,16,31,16
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawPageThumbnailElement,325,38,23,1,100,14,35,5,23,5
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawRegularPolygonElement,421,5,24,0,131,2,43,1,31,1
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawHatchElement,172,22,13,1,57,6,20,3,13,3
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawImageElement,130,103,11,3,41,33,16,10,9,10
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawLineElement,196,144,14,4,64,40,22,13,13,13
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawLayerSetElement,32,10,2,0,12,4,4,2,3,2
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawEnhancedGeometryElement,1269,23,87,1,396,10,132,4,88,4
ODFDOM,org.odftoolkit.odfdom.dom.element.draw,DrawTextBoxElement,778,36,17,1,238,12,59,5,50,5
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLastRowSpannedAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableFirstRowStartColumnAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TablePageBreaksOnGroupChangeAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableFilterOptionsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDisplayFilterButtonsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLastRowEndColumnAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTitleAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableSortModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableCommentAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableEndYAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableCaseSensitiveAttribute,69,0,12,0,25,0,15,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableColumnAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDataTypeAttribute,64,0,10,0,23,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableNumberRowsSpannedAttribute,29,21,4,0,11,8,7,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableBindStylesToContentAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableParseSqlStatementAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDisplayListAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMatrixCoveredAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLinkToSourceDataAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableVisibilityAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTypeAttribute,30,0,0,0,11,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableIdentifyCategoriesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableValueAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDisplayBorderAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDateStartAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableEndPositionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMemberCountAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableShowFilterButtonAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableAllowEmptyCellAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableSourceFieldNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableAutomaticFindLabelsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableOnUpdateKeepStylesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTypeAttribute.Value,172,0,4,0,21,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDirectionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableSourceCellRangeAddressesAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStartAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableOrientationAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableOrderAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStepsAttribute,50,0,4,0,18,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStartAttribute,44,0,0,0,17,0,11,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TablePrintRangesAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableRefreshDelayAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableValueTypeAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableCellRangeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMultiDeletionSpannedAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableNumberColumnsRepeatedAttribute,29,21,4,0,11,8,7,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDataTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableCopyFormulasAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableBorderColorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableConditionSourceRangeAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStartColumnAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableUseLabelsAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMemberTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLastRowStartColumnAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDateValueAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableAlignAttribute.Value,25,59,4,0,4,9,3,3,1,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableScriptAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableAddEmptyLinesAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableSourceNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLastColumnSpannedAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableUseRegularExpressionsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLastRowStartColumnAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableOperatorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableContentValidationNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableGrandTotalAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableCellRangeAddressAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMessageTypeAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTargetCellAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableValueTypeAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TablePositionAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableEndAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableNullYearAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableFirstRowStartColumnAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableLabelCellRangeAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableRowAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableFirstRowEndColumnAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTableNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableQueryNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableShowDetailsAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableIgnoreEmptyRowsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableObjectNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableUseBandingRowsStylesAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableDisplayMemberModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableUseLastColumnStylesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TablePrintAttribute,40,10,4,0,15,3,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMemberTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStructureProtectedAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableMaximumDifferenceAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableEndCellAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableProtectAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableAlignAttribute,17,13,0,0,7,4,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTemplateNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableSearchCriteriaMustApplyToWholeCellAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableEndColumnAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableStatusAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableButtonsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableProtectionKeyDigestAlgorithmAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.table,TableTrackChangesAttribute,50,0,4,0,19,0,11,0,9,0
